"addr_short","ISIid","author","address","lon","lat"
" Auburn,  AL 36849 USA","WOS:000334395800002","Zhang, Jiaren"," Auburn Univ, Fish Mol Genet & Biotechnol Lab, Dept Fisheries & Allied Aquacultures, Auburn, AL 36849 USA",-85.5,32.6
" Auburn,  AL 36849 USA","WOS:000334395800002","Jiang, Yanliang"," Auburn Univ, Fish Mol Genet & Biotechnol Lab, Dept Fisheries & Allied Aquacultures, Auburn, AL 36849 USA",-85.5,32.6
" Auburn,  AL 36849 USA","WOS:000334395800002","Li, Chao"," Auburn Univ, Fish Mol Genet & Biotechnol Lab, Dept Fisheries & Allied Aquacultures, Auburn, AL 36849 USA",-85.5,32.6
" Auburn,  AL 36849 USA","WOS:000334395800002","Kaltenboeck, Ludmilla"," Auburn Univ, Fish Mol Genet & Biotechnol Lab, Dept Fisheries & Allied Aquacultures, Auburn, AL 36849 USA",-85.5,32.6
" Auburn,  AL 36849 USA","WOS:000334395800002","Liu, Zhanjiang"," Auburn Univ, Fish Mol Genet & Biotechnol Lab, Dept Fisheries & Allied Aquacultures, Auburn, AL 36849 USA",-85.5,32.6
" Auburn,  AL 36849 USA","WOS:000334395800002","Feng, Jianbin"," Auburn Univ, Program Cell & Mol Biosci, Aquat Genom Unit, Auburn, AL 36849 USA",-85.5,32.6
" Auburn,  AL 36849 USA","WOS:000334395800002","Liu, Shikai"," Auburn Univ, Program Cell & Mol Biosci, Aquat Genom Unit, Auburn, AL 36849 USA",-85.5,32.6
" Auburn,  AL 36849 USA","WOS:000334395800002","Wang, Xiuli"," Auburn Univ, Program Cell & Mol Biosci, Aquat Genom Unit, Auburn, AL 36849 USA",-85.5,32.6
" Auburn,  AL 36849 USA","WOS:000334395800002","Wang, Ruijia"," Auburn Univ, Program Cell & Mol Biosci, Aquat Genom Unit, Auburn, AL 36849 USA",-85.5,32.6
" Auburn,  AL 36849 USA","WOS:000334395800002","Zhang, Jiaren"," Auburn Univ, Program Cell & Mol Biosci, Aquat Genom Unit, Auburn, AL 36849 USA",-85.5,32.6
" Auburn,  AL 36849 USA","WOS:000334395800002","Jiang, Yanliang"," Auburn Univ, Program Cell & Mol Biosci, Aquat Genom Unit, Auburn, AL 36849 USA",-85.5,32.6
" Auburn,  AL 36849 USA","WOS:000334395800002","Li, Chao"," Auburn Univ, Program Cell & Mol Biosci, Aquat Genom Unit, Auburn, AL 36849 USA",-85.5,32.6
" Auburn,  AL 36849 USA","WOS:000334395800002","Kaltenboeck, Ludmilla"," Auburn Univ, Program Cell & Mol Biosci, Aquat Genom Unit, Auburn, AL 36849 USA",-85.5,32.6
" Auburn,  AL 36849 USA","WOS:000334395800002","Liu, Zhanjiang"," Auburn Univ, Program Cell & Mol Biosci, Aquat Genom Unit, Auburn, AL 36849 USA",-85.5,32.6
" Auckland 1,  New Zealand","WOS:000347805800001","Khan, Javed R."," Univ Auckland, Inst Marine Sci, Leigh Marine Lab, Auckland 1, New Zealand",174.7,-36.8
" Auckland 1,  New Zealand","WOS:000347805800001","Herbert, Neill A."," Univ Auckland, Inst Marine Sci, Leigh Marine Lab, Auckland 1, New Zealand",174.7,-36.8
" Auckland 1142,  New Zealand","WOS:000313740600012","Iftikar, Fathima I."," Univ Auckland, Sch Biol Sci, Auckland 1142, New Zealand",174.8,-36.8
" Auckland 1142,  New Zealand","WOS:000313740600012","Baker, Daniel W."," Univ Auckland, Sch Biol Sci, Auckland 1142, New Zealand",174.8,-36.8
" Auckland 1142,  New Zealand","WOS:000313740600012","Hickey, Anthony J. R."," Univ Auckland, Sch Biol Sci, Auckland 1142, New Zealand",174.8,-36.8
" Auckland 1142,  New Zealand","WOS:000316004400008","Kelly, J. T."," Auckland Univ Technol, Earth & Ocean Sci Res Inst, Auckland 1142, New Zealand",174.8,-36.8
" Auckland 1142,  New Zealand","WOS:000316004400013","Kelly, J. T."," Auckland Univ Technol, Earth & Ocean Sci Res Inst, Auckland 1142, New Zealand",174.8,-36.8
" Austin,  TX 78758 USA","WOS:000321171500006","Goff, John A."," Univ Texas Austin, Inst Geophys, Jackson Sch Geosci, Austin, TX 78758 USA",-97.7,30.4
" Austin,  TX 78758 USA","WOS:000321171500006","Austin, James A., Jr."," Univ Texas Austin, Inst Geophys, Jackson Sch Geosci, Austin, TX 78758 USA",-97.7,30.4
" Austin,  TX 78758 USA","WOS:000321171500006","Fulthorpe, Craig S."," Univ Texas Austin, Inst Geophys, Jackson Sch Geosci, Austin, TX 78758 USA",-97.7,30.4
" Avellino,  Italy","WOS:000342547700002","Facchiano, Angelo"," CNR, Inst Food Sci, Lab Bioinformat & Computat Biol, Avellino, Italy",14.8,40.9
" Avon,  England","WOS:000307492800020","Colclough, Steve"," Environm Agcy, Bristol, Avon, England",-1.8,50.8
" Avon,  England","WOS:000336697000022","Appleby, Thomas"," Univ W England, Architecture & Built Environm Dept, Bristol BS16 1QY, Avon, England",-1.8,50.8
" B-1200 Brussels,  Belgium","WOS:000314331100005","Degraer, S."," Royal Belgian Inst Nat Sci, Management Unit N Sea Math Models MUMM, Marine Ecosyst Management Sect, B-1200 Brussels, Belgium",4.4,50.9
" B-1200 Brussels,  Belgium","WOS:000324610200008","Degraer, Steven"," Royal Belgian Inst Nat Sci, Management Unit North Sea Math Models MUMM, Marine Ecosyst Management Sect, B-1200 Brussels, Belgium",4.4,50.9
" B-1200 Brussels,  Belgium","WOS:000324610200015","Degraer, Steven"," Royal Belgian Inst Nat Sci, Management Unit North Sea Math Models MUMM, Marine Ecosyst Management Sect, B-1200 Brussels, Belgium",4.4,50.9
" B-1200 Brussels,  Belgium","WOS:000327569000024","Degraer, Steven"," Royal Belgian Inst Nat Sci, Management Unit North Sea Math Models MUMM, Marine Ecosyst Management Sect, B-1200 Brussels, Belgium",4.4,50.9
" B-1200 Brussels,  Belgium","WOS:000329884700021","Degraer, Steven"," Royal Belgian Inst Nat Sci, Marine Ecosyst Management Sect, Management Unit North Sea Math Models MUMM, B-1200 Brussels, Belgium",4.4,50.9
" B-1200 Brussels,  Belgium","WOS:000329980000011","Lacroix, G."," Royal Belgian Inst Nat Sci, Operat Directorate Nat Environm, B-1200 Brussels, Belgium",4.4,50.9
" B-1200 Brussels,  Belgium","WOS:000330967900009","Degraer, S."," Royal Belgian Inst Nat Sci, Marine Ecosyst Management Sect, Operat Directorate Nat Environm, B-1200 Brussels, Belgium",4.4,50.9
" B-1348 Louvain,  Belgium","WOS:000306171100014","Bodin, Noelie"," Catholic Univ Louvain, Life Sci Inst ISV, Lab Pisciculture M Huet, B-1348 Louvain, Belgium",4.6,50.7
" B-1348 Louvain,  Belgium","WOS:000306171100014","Delfosse, Gilles"," Catholic Univ Louvain, Life Sci Inst ISV, Lab Pisciculture M Huet, B-1348 Louvain, Belgium",4.6,50.7
" B-1348 Louvain,  Belgium","WOS:000306171100014","Tran Thi Nang Thu"," Catholic Univ Louvain, Life Sci Inst ISV, Lab Pisciculture M Huet, B-1348 Louvain, Belgium",4.6,50.7
" B-1348 Louvain,  Belgium","WOS:000306171100014","Le Boulenge, Eric"," Catholic Univ Louvain, Life Sci Inst ISV, Lab Pisciculture M Huet, B-1348 Louvain, Belgium",4.6,50.7
" B-1348 Louvain,  Belgium","WOS:000306171100014","Abboudi, Tarik"," Catholic Univ Louvain, Life Sci Inst ISV, Lab Pisciculture M Huet, B-1348 Louvain, Belgium",4.6,50.7
" B-1348 Louvain,  Belgium","WOS:000306171100014","Larondelle, Yvan"," Catholic Univ Louvain, Life Sci Inst ISV, Lab Pisciculture M Huet, B-1348 Louvain, Belgium",4.6,50.7
" B-1348 Louvain,  Belgium","WOS:000306171100014","Rollin, Xavier"," Catholic Univ Louvain, Life Sci Inst ISV, Lab Pisciculture M Huet, B-1348 Louvain, Belgium",4.6,50.7
" B-1348 Louvain,  Belgium","WOS:000306171100014","Bodin, Noelie"," Catholic Univ Louvain, ELI, B-1348 Louvain, Belgium",4.6,50.7
" B-1348 Louvain,  Belgium","WOS:000306171100014","Delfosse, Gilles"," Catholic Univ Louvain, ELI, B-1348 Louvain, Belgium",4.6,50.7
" B-1348 Louvain,  Belgium","WOS:000306171100014","Tran Thi Nang Thu"," Catholic Univ Louvain, ELI, B-1348 Louvain, Belgium",4.6,50.7
" B-1348 Louvain,  Belgium","WOS:000306171100014","Le Boulenge, Eric"," Catholic Univ Louvain, ELI, B-1348 Louvain, Belgium",4.6,50.7
" B-1348 Louvain,  Belgium","WOS:000306171100014","Abboudi, Tarik"," Catholic Univ Louvain, ELI, B-1348 Louvain, Belgium",4.6,50.7
" B-1348 Louvain,  Belgium","WOS:000306171100014","Larondelle, Yvan"," Catholic Univ Louvain, ELI, B-1348 Louvain, Belgium",4.6,50.7
" B-1348 Louvain,  Belgium","WOS:000306171100014","Rollin, Xavier"," Catholic Univ Louvain, ELI, B-1348 Louvain, Belgium",4.6,50.7
" B-3000 Louvain,  Belgium","WOS:000304611400046","Cariani, Alessia"," Katholieke Univ Leuven, Lab Biodivers & Evolutionary Genom, B-3000 Louvain, Belgium",4.7,50.9
" B-3000 Louvain,  Belgium","WOS:000304611400046","Maes, Gregory E."," Katholieke Univ Leuven, Lab Biodivers & Evolutionary Genom, B-3000 Louvain, Belgium",4.7,50.9
" B-3000 Louvain,  Belgium","WOS:000304611400046","Diopere, Eveline"," Katholieke Univ Leuven, Lab Biodivers & Evolutionary Genom, B-3000 Louvain, Belgium",4.7,50.9
" B-3000 Louvain,  Belgium","WOS:000304611400046","Van Houdt, Jeroen K. J."," Katholieke Univ Leuven, Lab Biodivers & Evolutionary Genom, B-3000 Louvain, Belgium",4.7,50.9
" B-3000 Louvain,  Belgium","WOS:000304611400046","Volckaert, Filip A. M."," Katholieke Univ Leuven, Lab Biodivers & Evolutionary Genom, B-3000 Louvain, Belgium",4.7,50.9
" B-3000 Louvain,  Belgium","WOS:000329980000011","Vandamme, S. G."," Katholieke Univ Leuven, Lab Biodivers & Evolutionary Genom, B-3000 Louvain, Belgium",4.7,50.9
" B-3000 Louvain,  Belgium","WOS:000329980000011","Maes, G. E."," Katholieke Univ Leuven, Lab Biodivers & Evolutionary Genom, B-3000 Louvain, Belgium",4.7,50.9
" B-3000 Louvain,  Belgium","WOS:000329980000011","Raeymaekers, J. A. M."," Katholieke Univ Leuven, Lab Biodivers & Evolutionary Genom, B-3000 Louvain, Belgium",4.7,50.9
" B-3000 Louvain,  Belgium","WOS:000329980000011","Hellemans, B."," Katholieke Univ Leuven, Lab Biodivers & Evolutionary Genom, B-3000 Louvain, Belgium",4.7,50.9
" B-3000 Louvain,  Belgium","WOS:000329980000011","Volckaert, F. A. M."," Katholieke Univ Leuven, Lab Biodivers & Evolutionary Genom, B-3000 Louvain, Belgium",4.7,50.9
" B-3000 Louvain,  Belgium","WOS:000329980000011","Cottenie, K."," Katholieke Univ Leuven, Lab Aquat Ecol Evolut & Conservat, B-3000 Louvain, Belgium",4.7,50.9
" B-3000 Louvain,  Belgium","WOS:000336348400020","Vandamme, Sara"," Katholieke Univ Leuven, Lab Biodivers & Evolutionary Genom, B-3000 Louvain, Belgium",4.7,50.9
" B-8400 Oostende,  Belgium","WOS:000324610200008","Vandendriessche, Sofie"," Inst Agr & Fisheries Res, Bioenvironm Res Grp, B-8400 Oostende, Belgium",2.9,51.2
" B-8400 Oostende,  Belgium","WOS:000324610200008","Zenner, Annemie N."," Inst Agr & Fisheries Res, Fisheries Biol Grp, B-8400 Oostende, Belgium",2.9,51.2
" B-8400 Oostende,  Belgium","WOS:000329980000011","Vandamme, S. G."," Inst Agr & Fisheries Res ILVO, Anim Sci Unit Fisheries, B-8400 Oostende, Belgium",2.9,51.2
" B-8400 Oostende,  Belgium","WOS:000329980000011","Robbens, J."," Inst Agr & Fisheries Res ILVO, Anim Sci Unit Fisheries, B-8400 Oostende, Belgium",2.9,51.2
" B-8400 Oostende,  Belgium","WOS:000336117000009","Depestele, Jochen"," Inst Agr & Fisheries Res ILVO, Anim Sci Unit Fisheries, B-8400 Oostende, Belgium",2.9,51.2
" B-8400 Oostende,  Belgium","WOS:000336117000009","Desender, Marieke"," Inst Agr & Fisheries Res ILVO, Anim Sci Unit Fisheries, B-8400 Oostende, Belgium",2.9,51.2
" B-8400 Oostende,  Belgium","WOS:000336117000009","Polet, Hans"," Inst Agr & Fisheries Res ILVO, Anim Sci Unit Fisheries, B-8400 Oostende, Belgium",2.9,51.2
" B-8400 Oostende,  Belgium","WOS:000336348400020","Vandamme, Sara"," Inst Agr & Fisheries Res ILVO Fisheries, B-8400 Oostende, Belgium",2.9,51.2
" B-9000 Ghent,  Belgium","WOS:000314331100005","Reubens, J. T."," Univ Ghent, Dept Biol, Marine Biol Res Grp, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000314331100005","Braeckman, U."," Univ Ghent, Dept Biol, Marine Biol Res Grp, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000314331100005","Vanaverbeke, J."," Univ Ghent, Dept Biol, Marine Biol Res Grp, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000314331100005","Van Colen, C."," Univ Ghent, Dept Biol, Marine Biol Res Grp, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000314331100005","Degraer, S."," Univ Ghent, Dept Biol, Marine Biol Res Grp, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000314331100005","Vincx, M."," Univ Ghent, Dept Biol, Marine Biol Res Grp, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000324610200008","Reubens, Jan T."," Univ Ghent, Dept Biol, Marine Biol Res Grp, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000324610200008","Degraer, Steven"," Univ Ghent, Dept Biol, Marine Biol Res Grp, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000324610200008","Vincx, Magda"," Univ Ghent, Dept Biol, Marine Biol Res Grp, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000324610200015","Reubens, Jan T."," Univ Ghent, Dept Biol, Marine Biol Res Grp, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000324610200015","Pasotti, Francesca"," Univ Ghent, Dept Biol, Marine Biol Res Grp, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000324610200015","Degraer, Steven"," Univ Ghent, Dept Biol, Marine Biol Res Grp, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000324610200015","Vincx, Magda"," Univ Ghent, Dept Biol, Marine Biol Res Grp, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000326163000026","Debnath, Dipesh"," Univ Ghent, Dept Anim Prod, Lab Aquaculture, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000326163000026","Norouzitallab, Parisa"," Univ Ghent, Dept Anim Prod, Lab Aquaculture, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000326163000026","Baruah, Kartik"," Univ Ghent, Dept Anim Prod, Lab Aquaculture, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000326163000026","Debnath, Dipesh"," Univ Ghent, Dept Anim Prod, Artemia Reference Ctr, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000326163000026","Norouzitallab, Parisa"," Univ Ghent, Dept Anim Prod, Artemia Reference Ctr, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000326163000026","Baruah, Kartik"," Univ Ghent, Dept Anim Prod, Artemia Reference Ctr, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000329884700021","Reubens, Jan T."," Univ Ghent, Dept Biol, Marine Biol Res Grp, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000329884700021","De Rijcke, Maarten"," Univ Ghent, Dept Biol, Marine Biol Res Grp, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000329884700021","Degraer, Steven"," Univ Ghent, Dept Biol, Marine Biol Res Grp, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000329884700021","Vincx, Magda"," Univ Ghent, Dept Biol, Marine Biol Res Grp, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000330967900009","Reubens, J. T."," Univ Ghent, Dept Biol, Marine Biol Res Grp, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000330967900009","Degraer, S."," Univ Ghent, Dept Biol, Marine Biol Res Grp, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000330967900009","Vincx, M."," Univ Ghent, Dept Biol, Marine Biol Res Grp, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000336117000009","Depestele, Jochen"," Univ Ghent, Dept Biol, Marine Biol Sect, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000336117000009","Vincx, Magda"," Univ Ghent, Dept Biol, Marine Biol Sect, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000343613200011","Viaene, Karel P. J."," Univ Ghent, Lab Environm Toxicol & Aquat Ecol, B-9000 Ghent, Belgium",3.7,51.1
" B-9000 Ghent,  Belgium","WOS:000343613200011","Janssen, Colin R."," Univ Ghent, Lab Environm Toxicol & Aquat Ecol, B-9000 Ghent, Belgium",3.7,51.1
" BA,  Italy","WOS:000331354400007","Passantino, L."," Univ Bari Aldo Moro, Dept Emergency & Organ Transplant, I-70010 Valenzano, BA, Italy",16.9,41.1
" BA,  Italy","WOS:000331354400007","Santamaria, N."," Univ Bari Aldo Moro, Dept Emergency & Organ Transplant, I-70010 Valenzano, BA, Italy",16.9,41.1
" BA,  Italy","WOS:000331354400007","Zupa, R."," Univ Bari Aldo Moro, Dept Emergency & Organ Transplant, I-70010 Valenzano, BA, Italy",16.9,41.1
" BA,  Italy","WOS:000331354400007","Cianciotta, A."," Univ Bari Aldo Moro, Dept Emergency & Organ Transplant, I-70010 Valenzano, BA, Italy",16.9,41.1
" BA,  Italy","WOS:000331354400007","Corriero, A."," Univ Bari Aldo Moro, Dept Emergency & Organ Transplant, I-70010 Valenzano, BA, Italy",16.9,41.1
" BC V1L 4K3,  Canada","WOS:000327469700021","Arndt, Steven K. A."," Minist Forests Lands & Nat Resource Operat, Fish & Wildlife Compensat Program Columbia Basin, Nelson, BC V1L 4K3, Canada",-117.3,49.5
" BC V2J 3M6,  Canada","WOS:000305849400011","Tourigny, Eric"," Matrix Res Ltd, Quesnel, BC V2J 3M6, Canada",-122.5,53
" BC V4K 3N2,  Canada","WOS:000331423100047","Woo, Kerry J."," Environm Canada, Pacific Wildlife Res Ctr, Delta, BC V4K 3N2, Canada",-123.2,49.1
" BC V5A 1S6,  Canada","WOS:000299374400012","Patterson, D. A."," Simon Fraser Univ, Sci Branch, Sch Resource & Environm Management, Cooperat Resource Management Inst, Burnaby, BC V5A 1S6, Canada",-122.9,49.3
" BC V5A 1S6,  Canada","WOS:000320642200011","Schwarz, Carl James"," Simon Fraser Univ, Dept Stat & Actuarial Sci, Burnaby, BC V5A 1S6, Canada",-122.9,49.3
" BC V6T 1Z1,  Canada","WOS:000324071100005","Nehlich, Olaf"," Univ British Columbia, Dept Anthropol, Vancouver, BC V6T 1Z1, Canada",-123.3,49.3
" BC V6T 1Z1,  Canada","WOS:000324071100005","Richards, Michael P."," Univ British Columbia, Dept Anthropol, Vancouver, BC V6T 1Z1, Canada",-123.3,49.3
" BC V6T 1Z4,  Canada","WOS:000299374400007","Casselman, M. T."," Univ British Columbia, Dept Zool, Vancouver, BC V6T 1Z4, Canada",-123.2,49.3
" BC V6T 1Z4,  Canada","WOS:000299374400007","Anttila, K."," Univ British Columbia, Dept Zool, Vancouver, BC V6T 1Z4, Canada",-123.2,49.3
" BC V6T 1Z4,  Canada","WOS:000299374400007","Farrell, A. P."," Univ British Columbia, Dept Zool, Vancouver, BC V6T 1Z4, Canada",-123.2,49.3
" BC V6T 1Z4,  Canada","WOS:000299374400007","Farrell, A. P."," Univ British Columbia, Fac Land & Food Syst, Vancouver, BC V6T 1Z4, Canada",-123.2,49.3
" BC V6T 1Z4,  Canada","WOS:000299374400012","Burt, J. M."," Univ British Columbia, Pacific Salmon Ecol & Conservat Lab, Ctr Appl Conservat Res, Dept Forest Sci, Vancouver, BC V6T 1Z4, Canada",-123.2,49.3
" BC V6T 1Z4,  Canada","WOS:000299374400012","Hinch, S. G."," Univ British Columbia, Pacific Salmon Ecol & Conservat Lab, Ctr Appl Conservat Res, Dept Forest Sci, Vancouver, BC V6T 1Z4, Canada",-123.2,49.3
" BC V6T 1Z4,  Canada","WOS:000301734400001","Healy, Timothy M."," Univ British Columbia, Dept Zool, Vancouver, BC V6T 1Z4, Canada",-123.2,49.3
" BC V6T 1Z4,  Canada","WOS:000301734400001","Schulte, Patricia M."," Univ British Columbia, Dept Zool, Vancouver, BC V6T 1Z4, Canada",-123.2,49.3
" BC V6T 1Z4,  Canada","WOS:000311651600014","Melnychuk, Michael C.","[Melnychuk, Michael C.] Univ British Columbia, Fisheries Ctr, Vancouver, BC V6T 1Z4, Canada",-123.2,49.3
" BC V6T 1Z4,  Canada","WOS:000315471600018","Hinch, Scott G."," Univ British Columbia, Dept Forest Sci, Vancouver, BC V6T 1Z4, Canada",-123.2,49.3
" BC V6T 1Z4,  Canada","WOS:000316617800020","Fortune, Sarah M. E."," Univ British Columbia, Dept Zool, Fisheries Ctr, Vancouver, BC V6T 1Z4, Canada",-123.2,49.3
" BC V6T 1Z4,  Canada","WOS:000316617800020","Trites, Andrew W."," Univ British Columbia, Dept Zool, Fisheries Ctr, Vancouver, BC V6T 1Z4, Canada",-123.2,49.3
" BC V6T 1Z4,  Canada","WOS:000316617800020","Rosen, David A. S."," Univ British Columbia, Dept Zool, Fisheries Ctr, Vancouver, BC V6T 1Z4, Canada",-123.2,49.3
" BC V6T 1Z4,  Canada","WOS:000316617800020","Fortune, Sarah M. E."," Univ British Columbia, Fisheries Ctr, Marine Mammal Res Unit, Vancouver, BC V6T 1Z4, Canada",-123.2,49.3
" BC V6T 1Z4,  Canada","WOS:000316617800020","Trites, Andrew W."," Univ British Columbia, Fisheries Ctr, Marine Mammal Res Unit, Vancouver, BC V6T 1Z4, Canada",-123.2,49.3
" BC V6T 1Z4,  Canada","WOS:000316617800020","Rosen, David A. S."," Univ British Columbia, Fisheries Ctr, Marine Mammal Res Unit, Vancouver, BC V6T 1Z4, Canada",-123.2,49.3
" BC V6T 1Z4,  Canada","WOS:000319550200007","Cheung, William W. L."," Univ British Columbia, Changing Ocean Res Unit, Fisheries Ctr, Vancouver, BC V6T 1Z4, Canada",-123.2,49.3
" BC V6T 1Z4,  Canada","WOS:000334010700007","Eliason, Erika J."," Univ British Columbia, Dept Zool, Vancouver, BC V6T 1Z4, Canada",-123.2,49.3
" BC V6T 1Z4,  Canada","WOS:000334010700007","Farrell, Anthony P."," Univ British Columbia, Dept Zool, Vancouver, BC V6T 1Z4, Canada",-123.2,49.3
" BC V6T 1Z4,  Canada","WOS:000334010700007","Farrell, Anthony P."," Univ British Columbia, Fac Land & Food Syst, Vancouver, BC V6T 1Z4, Canada",-123.2,49.3
" BC V81 4B2,  Canada","WOS:000298858100003","Vagle, Svein"," Fisheries & Oceans Canada, Inst Ocean Sci, Sidney, BC V81 4B2, Canada",-123.2,49.3
" BC V81 4B2,  Canada","WOS:000298858100003","Carmack, Eddy C."," Fisheries & Oceans Canada, Inst Ocean Sci, Sidney, BC V81 4B2, Canada",-123.2,49.3
" BC V8L 4B2,  Canada","WOS:000318293100036","Nelson, R. John"," Fisheries & Oceans Canada, Inst Ocean Sci, Sidney, BC V8L 4B2, Canada",-123.4,48.7
" BC V8L 4B2,  Canada","WOS:000323597000011","Foreman, Michael G. G."," Fisheries & Oceans Canada, Inst Ocean Sci, Sidney, BC V8L 4B2, Canada",-123.4,48.7
